date,Addoha,AFMA,Afric Indus,Afriquia Gaz,Agma,Alliances,Aluminium Maroc,ATLANTASANAD,Attijariwafa,Auto Hall,Auto Nejma,BALIMA,BCP,BMCI,Cartier Saada,CDM,Central.Danone,CIH,Ciments Maroc,CMT,Colorado,COSUMAR,CTM,Dari Couspate,Delattre Lev,Delta Holding,DISWAY,Ennakl,EQDOM,FENIE BROSSETTE,HPS,IBMaroc,INVOLYS,Jet Contractors,LABEL VIE,LafargeHolcim,Lesieur Cristal,Lydec,M2M Group,Maghreb Oxygene,Maghrebail,Managem,Maroc Leasing,Maroc Telecom,Med Paper,Microdata,Nexans Maroc,Oulmes,PROMOPHARM,Rebab Company,Res.Dar Saada,Risma,S2M,Saham Assurance,SALAFIN,SMI,Stokvis Nord Afr,SNEP,SODEP,Sonasid,SRM,Ste Boissons,STROC Indus,TAQA Morocco,Timar,Total Maroc,Unimer,Wafa Assur,Zellidja,MASI
2020-12-28,6.68,1078.0,277.0,3710.0,3782.0,36.8,1325.0,81.0,444.0,70.0,1985.0,96.45,254.0,645.0,29.0,487.5,513.0,256.25,1590.0,1456.0,49.38,223.55,688.0,4700.0,37.93,35.17,435.0,25.66,1120.0,40.9,6253.0,28.0,119.8,210.0,3156.0,1595.0,162.25,370.0,677.9,190.7,873.0,1150.0,451.75,143.1,13.83,580.2,135.0,1219.0,720.0,109.95,26.5,110.7,162.95,1290.0,492.0,1910.0,10.3,467.05,212.0,309.0,132.0,2400.0,20.3,930.0,129.0,1178.0,161.0,3851.0,73.12,11246.1949
2021-01-04,6.45,1116.0,279.9,3837.0,3791.0,37.18,1345.0,82.0,430.0,70.5,1985.0,96.45,252.5,638.0,29.93,449.75,513.0,255.0,1679.0,1518.0,47.51,214.0,686.2,4699.0,35.99,34.7,431.0,25.66,1142.0,40.1,6600.0,28.55,117.9,205.0,3200.0,1613.0,162.0,361.0,680.0,190.0,873.0,1186.0,433.9,143.55,14.16,587.0,135.0,1200.0,715.0,109.95,27.0,111.45,160.0,1230.0,500.0,2000.0,10.31,466.0,211.9,300.0,132.0,2399.0,20.5,915.0,129.0,1220.0,161.0,3870.0,74.0,11340.8578
2021-01-12,6.68,1091.0,270.0,3862.0,3865.0,36.96,1295.0,82.0,423.95,70.1,1985.0,96.45,249.0,630.0,28.8,437.0,513.0,256.0,1645.0,1520.0,48.4,218.95,710.0,4699.0,37.5,34.58,451.5,26.68,1178.0,40.5,6700.0,29.01,117.0,224.0,3180.0,1580.0,165.35,349.15,758.0,190.0,873.0,1190.0,433.9,144.0,14.02,590.0,135.05,1219.0,710.0,109.95,27.96,111.0,162.0,1220.0,519.9,2020.0,11.0,478.65,215.0,338.8,132.0,2446.0,20.29,905.0,129.0,1211.0,161.0,3870.0,74.0,11296.9908
2021-01-18,6.66,1132.0,275.0,3900.0,3942.0,36.72,1300.0,80.01,437.0,71.8,1985.0,96.45,255.0,670.0,29.9,429.0,513.0,265.0,1650.0,1529.0,46.53,216.15,713.0,4699.0,43.84,34.0,459.95,25.9,1170.0,40.71,6599.0,29.7,118.9,236.05,3150.0,1644.0,170.0,345.0,849.0,190.0,873.0,1200.0,433.9,145.05,13.89,619.0,130.45,1219.0,710.0,109.95,28.45,112.5,166.0,1220.0,530.1,1980.0,10.92,497.0,218.5,354.6,132.0,2330.0,20.29,930.0,129.0,1237.0,161.0,3870.0,75.25,11465.253
2021-01-25,6.86,1133.0,275.0,3950.0,3999.0,38.16,1283.0,79.0,445.0,72.0,1985.0,96.45,257.0,683.2,29.5,430.0,513.0,266.0,1650.0,1600.0,47.0,228.5,701.0,4699.0,49.5,34.45,480.0,26.23,1170.0,46.66,6598.0,34.6,118.65,247.0,3194.0,1650.0,168.0,345.0,836.6,190.0,873.0,1271.0,433.9,147.5,13.74,664.9,123.0,1200.0,712.0,109.95,28.5,110.0,175.0,1220.0,558.0,1913.0,11.19,531.4,217.0,379.9,132.0,2330.0,19.0,935.0,129.0,1230.0,161.0,3880.0,76.5,11637.3506
2021-02-01,7.05,1152.0,275.0,4099.0,3999.0,37.55,1329.0,79.0,437.95,73.99,1985.0,96.45,257.1,688.0,29.5,465.0,489.9,269.8,1670.0,1700.0,47.0,227.0,705.0,4699.0,48.29,34.47,490.0,25.6,1170.0,50.0,6600.0,38.4,117.0,244.0,3200.0,1640.0,169.65,340.0,909.9,190.0,873.0,1351.0,433.9,147.0,13.98,682.0,123.35,1177.0,713.0,109.95,29.18,109.8,173.0,1220.0,558.9,2007.0,11.33,544.0,217.5,379.55,134.6,2301.0,19.99,945.0,129.0,1250.0,161.0,3832.0,78.02,11637.5132
2021-02-08,7.05,1138.0,280.6,4100.0,4079.0,37.21,1370.0,80.89,433.6,79.9,1985.0,96.45,258.0,699.9,26.9,465.0,490.0,267.0,1699.0,1713.0,48.0,237.0,701.0,4699.0,47.8,34.99,500.0,25.36,1119.0,51.0,6600.0,38.27,116.0,235.05,3170.0,1658.0,175.0,339.1,892.1,190.0,856.6,1384.0,433.9,146.3,13.62,692.5,123.55,1087.0,713.0,109.95,28.43,113.3,168.0,1244.0,540.5,2048.0,11.69,559.0,217.2,381.8,138.5,2306.0,19.9,935.0,129.0,1295.0,161.0,4110.0,78.02,11704.7549
2021-02-15,6.87,1171.0,286.2,4050.0,4019.0,37.0,1407.0,79.3,425.1,77.1,2024.0,96.45,253.3,670.0,26.07,470.0,490.0,265.0,1637.0,1650.0,48.5,235.8,705.0,4699.0,48.92,34.94,495.0,26.25,1120.0,48.0,6880.0,36.74,114.5,231.1,3170.0,1601.0,170.0,340.1,920.0,189.0,856.6,1341.0,433.9,144.0,13.7,692.0,123.75,1053.0,729.0,109.95,28.25,112.45,172.0,1220.0,540.5,2069.0,11.68,559.0,214.5,380.0,148.95,2390.0,19.0,935.2,129.0,1280.0,161.0,4119.0,82.5,11528.2434
2021-02-22,6.74,1192.0,286.0,4100.0,4019.0,36.88,1440.0,77.0,424.6,77.95,2064.0,96.45,254.9,680.0,26.07,470.0,480.3,265.0,1655.0,1699.0,47.0,232.5,720.0,4699.0,46.4,33.8,476.0,26.0,1120.0,47.04,6739.0,36.0,114.3,227.0,3220.0,1625.0,167.7,340.0,905.0,189.0,856.6,1300.0,433.9,139.0,13.68,684.0,123.0,1050.0,780.0,109.95,28.3,111.85,173.0,1220.0,540.0,2040.0,11.69,550.5,213.5,356.0,149.9,2360.0,18.99,940.0,129.0,1278.0,161.0,3955.0,81.15,11453.605
2021-03-01,6.4,1187.0,280.0,4100.0,4018.0,35.3,1437.0,79.6,425.0,77.5,2064.0,96.45,248.05,653.0,27.19,460.0,480.3,254.0,1660.0,1630.0,49.01,230.2,705.0,4699.0,46.11,34.19,462.1,25.6,1140.0,47.0,6650.0,36.0,108.1,228.0,3260.0,1581.0,167.0,332.0,870.2,189.0,856.0,1272.0,433.9,137.65,13.0,675.0,127.4,1050.0,780.0,109.95,27.86,108.0,172.95,1220.0,510.0,2040.0,11.82,555.0,211.05,369.85,149.9,2360.0,17.53,940.0,129.0,1290.0,161.0,3990.0,80.0,11352.0272
2021-03-08,6.3,1165.0,280.0,4020.0,4018.0,35.5,1430.0,79.5,417.0,77.8,2064.0,96.45,248.65,679.0,27.38,451.0,480.3,260.0,1670.0,1670.0,48.96,241.0,709.0,4699.0,45.5,34.19,522.3,26.5,1160.0,47.0,6600.0,35.29,111.0,218.5,3220.0,1600.0,171.55,311.2,905.0,196.0,873.0,1250.0,433.9,137.8,13.52,705.0,132.0,1052.0,835.0,109.95,27.72,109.1,172.95,1220.0,521.0,1981.0,11.81,550.0,212.55,377.0,149.9,2360.0,16.81,947.0,129.0,1291.0,161.0,3851.0,80.0,11332.0173
2021-03-15,6.26,1148.0,285.0,4090.0,4100.0,33.5,1439.0,78.2,418.6,78.49,2064.0,96.45,249.0,660.0,27.37,468.0,480.3,260.0,1672.0,1670.0,48.97,246.0,710.0,4699.0,45.38,34.47,550.0,25.53,1160.0,46.2,6500.0,32.53,111.3,215.1,3230.0,1600.0,171.0,328.6,940.0,196.0,889.0,1280.0,425.25,139.7,13.75,680.0,137.5,1052.0,835.0,109.95,26.6,107.0,171.9,1220.0,540.7,2005.0,11.91,556.0,214.4,379.0,149.9,2360.0,17.53,930.0,129.0,1285.0,161.0,3988.0,79.95,11417.8741
2021-03-22,6.08,1133.0,285.0,4069.0,4187.0,32.49,1439.0,87.05,418.0,82.9,2064.0,96.45,248.55,665.0,26.99,458.0,480.3,265.0,1700.0,1565.0,52.95,242.0,708.0,4699.0,44.0,34.45,594.0,26.0,1160.0,47.12,6230.0,32.0,107.8,212.0,3244.0,1621.0,168.05,324.0,918.0,196.0,889.0,1366.0,433.75,139.05,13.4,694.0,145.0,1052.0,845.0,109.95,25.79,100.0,170.0,1220.0,557.5,1986.0,11.9,548.0,215.0,367.05,149.0,2360.0,18.53,955.0,129.0,1264.0,161.0,3890.0,78.36,11442.7762
2021-03-29,6.16,1130.0,284.2,4006.0,4120.0,31.89,1435.0,91.0,420.0,82.0,2064.0,96.45,249.75,700.0,26.5,450.0,480.3,264.0,1741.0,1690.0,56.5,240.6,694.0,4699.0,44.0,33.0,594.9,26.39,1206.0,47.0,6000.0,31.51,107.0,203.8,3230.0,1644.0,172.5,315.0,876.5,192.3,889.0,1330.0,440.0,139.9,13.5,693.9,147.85,1053.0,845.0,109.95,25.88,103.0,163.0,1220.0,551.2,1945.0,11.54,579.8,215.6,360.0,149.0,2300.0,17.0,962.5,129.0,1279.0,161.0,3851.0,78.36,11483.0172
2021-04-05,6.46,1162.0,288.6,3940.0,4120.0,31.5,1407.0,90.5,427.0,83.0,2064.0,96.45,251.05,720.0,27.0,467.95,480.3,261.5,1750.0,1697.0,56.0,240.05,712.0,4699.0,44.5,34.2,576.0,29.37,1238.0,47.93,5800.0,30.31,107.8,216.0,3258.0,1615.0,172.0,320.0,864.2,192.3,889.0,1338.0,440.0,139.5,13.7,680.0,147.85,1053.0,845.0,109.95,25.32,102.8,163.0,1220.0,549.8,1960.0,11.97,561.0,216.05,357.0,149.0,2315.0,17.99,951.0,126.45,1260.0,161.0,3805.0,76.8,11533.1083
2021-04-12,6.6,1162.0,300.0,3950.0,4041.0,30.0,1407.0,91.0,430.0,84.95,2064.0,96.45,251.5,710.0,27.5,450.1,519.0,258.0,1770.0,1707.0,56.0,245.0,688.0,4606.0,44.5,34.0,580.0,27.8,1240.0,46.1,5800.0,30.31,104.2,215.0,3300.0,1673.0,171.5,321.0,864.2,192.0,889.0,1370.0,440.0,139.25,13.39,683.0,147.85,1074.0,845.0,109.95,26.0,100.0,170.0,1200.0,549.8,1981.0,11.94,550.0,218.0,353.05,149.0,2370.0,17.8,965.0,125.1,1244.0,161.0,3806.0,79.89,11617.1577
2021-04-19,6.67,1162.0,300.0,3955.0,4100.0,30.0,1401.0,90.31,426.0,82.4,2064.0,96.45,256.9,700.0,27.0,450.1,529.3,265.0,1790.0,1699.0,55.5,245.0,710.0,4606.0,44.4,33.6,587.0,28.9,1200.0,47.8,6000.0,30.0,107.4,213.0,3290.0,1706.0,176.0,323.0,920.0,192.0,889.0,1486.0,440.0,139.1,13.0,690.0,147.85,1055.0,840.0,109.95,26.1,104.4,167.55,1200.0,549.9,2082.0,12.2,560.0,219.0,355.0,149.0,2400.0,18.24,965.0,125.1,1260.0,160.0,3890.0,80.0,11663.5496
2021-04-26,6.68,1162.0,290.5,4050.0,4250.0,30.49,1401.0,91.2,429.0,84.8,2064.0,96.45,258.0,695.0,27.0,450.0,539.8,262.0,1780.0,1690.0,56.5,252.5,683.0,4600.0,44.4,33.6,585.0,29.44,1188.0,52.98,5900.0,29.6,104.0,223.95,3397.0,1736.0,177.15,329.0,919.3,192.0,889.0,1483.0,440.0,136.9,13.2,690.0,147.85,1030.0,844.0,109.95,26.0,100.0,161.0,1200.0,528.0,2180.0,11.6,569.0,222.45,374.0,152.95,2450.0,17.0,980.0,125.1,1280.0,160.0,3900.0,80.0,11729.1848
2021-05-03,6.71,1151.0,298.2,4100.0,4498.0,31.28,1402.0,93.5,434.05,87.0,2064.0,96.45,259.5,700.0,27.5,449.0,539.8,262.15,1790.0,1686.0,59.5,256.0,678.0,4600.0,40.0,32.79,582.0,32.9,1233.0,64.43,6000.0,30.0,107.5,218.0,3600.0,1715.0,184.0,334.0,919.9,191.7,889.0,1462.0,440.0,138.4,13.29,690.0,147.85,1070.0,844.0,109.95,25.5,102.0,162.0,1200.0,530.0,2194.0,11.97,605.0,226.5,391.0,156.0,2520.0,16.5,999.0,125.0,1385.0,160.0,3955.0,80.0,11855.4933
2021-05-10,6.95,1190.0,300.0,4150.0,4499.0,30.8,1440.0,93.99,447.1,91.0,2064.0,96.45,265.0,705.0,26.41,450.0,539.8,270.0,1825.0,1710.0,62.9,259.5,720.0,4600.0,36.88,34.5,575.0,32.5,1250.0,72.0,6000.0,31.05,105.0,230.0,3650.0,1735.0,189.0,327.0,920.0,191.7,889.0,1545.0,440.0,139.65,13.4,700.0,147.85,1070.0,850.0,109.95,25.1,104.0,171.55,1223.0,549.0,2250.0,12.2,599.0,235.0,425.0,156.0,2580.0,16.72,1010.0,125.0,1452.0,160.0,3950.0,81.0,12056.5371
2021-05-17,6.9,1200.0,300.0,4152.0,4415.0,30.0,1467.0,94.98,454.1,89.5,2064.0,96.45,267.9,727.9,26.41,441.05,539.8,279.0,1845.0,1700.0,62.9,264.9,715.0,4550.0,36.5,34.0,562.0,32.5,1250.0,71.4,6000.0,30.73,105.0,229.85,3613.0,1755.0,188.5,316.65,928.9,191.7,889.0,1558.0,440.0,140.5,13.14,699.0,147.85,1070.0,844.0,109.95,25.0,106.0,189.25,1223.0,560.0,2345.0,12.2,619.0,243.0,428.0,150.0,2600.0,17.38,1010.0,125.0,1480.0,160.0,3861.0,79.38,12176.4608
2021-05-24,7.34,1202.0,300.0,4180.0,4415.0,30.95,1438.0,94.96,455.6,89.1,2064.0,96.45,263.05,680.0,28.2,444.3,539.8,279.9,1840.0,1697.0,57.99,252.0,711.1,4550.0,36.84,33.97,539.9,32.5,1208.0,62.89,6050.0,31.0,106.1,237.5,3600.0,1721.0,186.1,322.25,940.0,191.7,889.0,1498.0,440.0,139.15,12.99,680.0,147.85,1111.0,815.5,109.95,26.2,122.0,230.15,1200.0,585.0,2257.0,11.85,652.0,249.0,465.1,150.0,2579.0,17.9,1050.0,125.0,1460.0,160.0,3960.0,77.8,12090.9324
2021-05-31,8.02,1202.0,300.0,4100.0,4350.0,31.89,1425.0,95.0,454.0,94.15,2064.0,96.45,266.0,656.0,28.0,454.9,539.0,275.95,1879.0,1650.0,57.5,254.5,713.0,4550.0,38.32,33.94,570.0,32.0,1230.0,59.55,5991.0,29.09,109.8,236.05,3696.0,1740.0,186.5,329.95,905.0,191.7,889.0,1485.0,440.0,139.5,12.81,657.0,147.85,1160.0,802.0,109.95,27.0,118.0,218.95,1180.0,597.9,2017.0,11.9,670.0,245.1,478.1,150.0,2550.0,17.95,1023.0,125.0,1435.0,160.0,3979.0,77.8,12114.4561
2021-06-07,9.3,1212.0,300.0,4189.0,4524.0,36.52,1433.0,98.0,463.0,93.65,2023.0,83.43,267.0,653.0,27.72,451.0,558.0,272.0,1883.0,1686.0,57.0,271.0,713.0,4550.0,39.0,33.89,565.1,31.8,1254.0,64.0,6700.0,30.26,108.0,240.6,3847.0,1790.0,187.5,325.0,923.0,188.3,888.0,1515.0,431.25,140.0,13.25,670.0,147.85,1177.0,819.0,109.95,30.0,118.0,211.5,1205.0,627.0,2076.0,13.14,676.0,250.55,498.0,150.0,2659.0,17.0,1022.0,129.0,1487.0,160.0,4149.0,74.74,12379.4635
2021-06-14,10.61,1221.0,300.0,4189.0,4522.0,42.27,1519.0,94.0,467.0,92.42,2023.0,83.43,267.7,643.0,28.2,441.5,558.0,272.05,1900.0,1694.0,58.39,293.0,717.0,4550.0,39.0,33.02,570.0,31.8,1260.0,64.45,6665.0,30.75,108.0,265.0,3956.0,1858.0,192.0,319.0,843.0,190.05,860.0,1499.0,431.25,139.15,15.24,668.0,147.85,1169.0,880.0,104.0,35.57,121.15,217.85,1205.0,705.0,2139.0,14.0,734.0,258.1,553.5,150.0,2610.0,17.69,1035.0,131.55,1475.0,157.0,4100.0,76.49,12565.728
2021-06-21,11.45,1212.0,311.9,4300.0,4522.0,44.99,1524.0,93.94,464.5,92.5,2002.0,83.43,267.0,626.0,27.97,455.0,558.0,273.05,1885.0,1700.0,58.4,284.4,743.0,4550.0,38.01,33.0,570.0,31.1,1319.0,70.82,6600.0,31.5,105.65,253.0,4000.0,1820.0,194.0,320.0,929.9,192.05,833.1,1440.0,414.0,138.8,15.59,657.0,147.85,1151.0,866.0,99.92,36.89,131.95,214.0,1230.0,705.0,2100.0,13.28,726.9,253.0,603.3,146.95,2775.0,18.67,1020.0,134.15,1490.0,150.95,4249.0,80.0,12545.9133
2021-06-28,10.29,1225.0,305.7,4299.0,4522.0,40.1,1441.0,92.0,461.0,90.2,2002.0,83.43,267.0,626.2,27.0,450.0,558.0,276.0,1843.0,1718.0,58.0,273.0,722.0,4620.0,37.51,32.6,534.8,29.95,1339.0,83.9,6600.0,31.15,106.4,248.0,3988.0,1844.0,196.0,312.4,840.0,193.55,804.0,1530.0,390.2,137.75,16.4,657.0,147.85,1150.0,910.0,99.0,36.25,121.0,210.0,1250.0,700.0,2013.0,13.0,757.0,251.5,619.0,145.95,2700.0,18.7,1039.0,134.3,1510.0,145.0,4274.0,81.0,12469.127
2021-07-05,9.78,1225.0,300.0,4200.0,4522.0,40.7,1440.0,92.0,442.0,90.9,2002.0,83.43,265.0,620.0,27.5,445.45,558.0,274.0,1850.0,1656.0,60.0,272.0,720.0,4620.0,36.4,32.48,530.0,28.24,1339.0,77.77,6560.0,31.39,102.95,246.7,4045.0,1815.0,191.0,310.0,840.0,192.15,820.0,1461.0,374.8,135.75,14.98,655.0,147.85,1150.0,935.0,98.0,34.31,112.15,207.0,1204.0,662.0,2018.0,12.87,720.1,246.0,579.9,149.95,2650.0,18.69,1026.0,126.5,1510.0,131.25,4278.0,84.2,12281.2354
2021-07-12,10.37,1225.0,294.95,4200.0,4432.0,41.1,1412.0,92.97,445.0,88.22,2002.0,83.43,264.7,625.0,27.3,445.45,557.0,271.5,1765.0,1665.0,63.25,261.0,720.1,4711.0,35.4,32.94,525.0,29.11,1211.0,87.71,6430.0,31.2,104.0,274.55,4030.0,1800.0,190.0,320.0,883.0,192.0,805.7,1490.0,374.0,135.8,15.89,654.0,200.0,1150.0,935.0,98.0,35.98,116.85,215.0,1231.0,647.0,1965.0,12.86,744.0,251.0,574.5,152.95,2650.0,19.96,982.2,129.0,1490.0,130.0,4275.0,85.95,12231.3842
2021-07-19,10.24,1225.0,297.0,4180.0,4432.0,41.37,1360.0,91.1,442.6,86.55,2002.0,83.43,264.65,623.0,27.89,436.55,557.0,280.0,1726.0,1666.0,63.88,261.75,701.0,4711.0,36.0,32.74,534.0,31.45,1334.0,106.65,6400.0,30.51,104.95,270.0,3980.0,1780.0,190.0,320.0,823.0,190.2,804.0,1505.0,375.0,134.85,15.49,648.0,198.9,1150.0,928.0,99.95,34.16,115.65,207.25,1240.0,649.9,1935.0,13.66,723.0,251.0,582.0,156.3,2649.0,19.89,985.0,127.0,1500.0,130.0,4265.0,87.45,12155.362
2021-07-26,9.99,1225.0,297.0,4272.0,4432.0,39.99,1360.0,92.99,442.7,88.01,2002.0,83.43,265.25,614.2,27.1,440.0,557.0,276.0,1760.0,1685.0,64.0,268.0,702.3,4711.0,37.0,31.47,534.5,31.45,1300.0,119.9,6400.0,30.44,104.95,270.0,3921.0,1780.0,190.5,319.95,823.0,190.2,800.0,1500.0,375.0,134.8,14.8,632.4,190.95,1150.0,928.0,99.95,33.15,115.35,207.25,1240.0,647.0,1928.0,13.3,732.0,249.75,570.0,156.0,2600.0,19.49,975.0,127.0,1500.0,130.0,4200.0,85.0,12183.4089
2021-08-02,9.57,1233.0,300.0,4357.0,4432.0,37.02,1325.0,92.97,464.0,90.0,2002.0,83.43,271.5,630.0,27.1,450.0,557.0,280.0,1799.0,1696.0,65.0,268.5,705.0,4711.0,35.95,31.7,535.4,30.2,1300.0,129.4,6340.0,31.38,104.95,269.9,4049.0,1830.0,187.2,317.0,819.0,190.2,790.0,1480.0,375.0,138.0,14.75,630.0,190.95,1150.0,910.1,99.95,32.1,117.7,214.95,1238.0,646.9,1800.0,13.0,733.9,262.0,593.0,159.1,2600.0,19.0,980.0,127.0,1529.0,130.0,4200.0,90.77,12433.9398
2021-08-09,10.12,1246.0,300.2,4400.0,4150.0,38.37,1335.0,92.5,462.0,94.0,2002.0,78.0,270.0,650.0,28.1,450.0,557.0,283.0,1780.0,1713.0,66.0,272.5,719.9,4501.0,38.3,32.49,569.2,30.99,1251.0,114.35,6600.0,31.09,103.2,269.0,4000.0,1830.0,190.0,324.95,670.1,190.2,790.0,1484.0,375.0,137.75,14.7,667.8,194.1,1172.0,913.0,100.0,33.9,115.8,206.4,1235.0,647.0,1800.0,12.75,774.8,259.85,641.0,160.0,2750.0,19.45,971.4,127.0,1528.0,130.0,4235.0,93.6,12497.2963
2021-08-16,10.82,1203.0,287.0,4480.0,4150.0,40.53,1340.0,93.47,468.0,94.5,2002.0,78.0,269.0,652.3,27.99,468.0,557.0,283.0,1780.0,1720.0,63.38,273.8,710.0,4501.0,38.3,32.59,601.0,30.4,1255.0,117.75,6600.0,31.4,101.0,278.7,3927.0,1875.0,192.0,320.0,671.5,194.0,780.0,1490.0,375.0,138.8,15.2,664.9,194.0,1172.0,915.0,100.0,35.26,113.15,198.2,1225.0,645.9,1802.0,12.83,711.0,261.15,645.0,160.0,2750.0,19.76,975.0,127.0,1510.0,132.5,4277.0,95.0,12597.6177
2021-08-23,11.5,1228.0,290.0,4480.0,4232.0,42.5,1327.0,94.66,470.0,94.98,2002.0,78.0,272.0,672.0,27.5,462.0,550.0,282.0,1807.0,1748.0,64.9,272.0,712.0,4412.0,38.29,32.6,611.0,30.38,1251.0,124.15,6670.0,31.5,100.0,285.0,4084.0,1900.0,190.0,319.4,756.0,197.5,770.0,1500.0,380.0,140.9,14.99,661.0,194.1,1172.0,952.1,100.0,34.6,114.0,199.0,1245.0,605.0,1781.0,13.6,730.0,261.5,630.5,156.85,2750.0,21.0,995.0,120.5,1520.0,132.5,4275.0,91.25,12713.4022
2021-08-30,12.09,1235.0,303.0,4480.0,4155.0,45.01,1341.0,94.7,478.0,94.5,1980.0,82.76,271.1,671.1,27.31,475.0,540.0,277.4,1820.0,1692.0,65.88,275.0,712.5,4324.0,38.49,33.0,632.0,31.46,1276.0,118.5,6670.0,32.25,100.0,304.95,4150.0,1940.0,191.0,314.0,816.9,200.0,755.0,1515.0,398.0,140.7,16.63,663.9,196.0,1128.0,1047.0,100.0,35.8,115.0,216.0,1260.0,615.0,1780.0,13.27,714.0,264.9,647.0,154.0,2661.0,20.89,961.0,122.9,1530.0,130.0,4295.0,85.9,12775.5354
2021-09-06,12.7,1220.0,312.0,4480.0,4100.0,45.25,1345.0,96.0,472.0,94.7,1980.0,82.76,270.2,680.0,27.95,498.0,540.0,286.0,1820.0,1641.0,65.64,272.0,716.1,4322.0,39.0,33.5,620.1,30.5,1277.0,119.85,6600.0,31.0,100.0,270.05,4106.0,1903.0,185.0,329.0,830.0,203.95,756.0,1550.0,398.0,138.0,20.19,663.0,196.0,1149.0,1088.0,100.0,34.34,117.95,230.9,1290.0,655.0,1782.0,14.24,720.0,263.0,595.0,153.0,2765.0,21.82,980.0,130.25,1535.0,129.0,4202.0,85.0,12691.3744
2021-09-13,12.77,1220.0,313.0,4487.0,4181.0,45.31,1358.0,102.55,475.05,95.6,1980.0,84.41,272.0,700.0,28.0,518.0,540.0,282.1,1840.0,1653.0,65.5,280.75,727.0,4100.0,39.41,32.8,626.0,31.89,1300.0,128.5,6800.0,33.2,102.0,276.0,4270.0,2000.0,187.0,361.5,800.0,212.15,760.0,1550.0,400.0,140.05,24.53,660.0,192.15,1155.0,1127.0,100.0,35.3,116.9,239.0,1290.0,678.0,1770.0,17.29,706.9,265.9,592.0,152.95,2720.0,20.0,1018.0,137.05,1599.0,129.0,4240.0,85.0,12887.7078
2021-09-20,11.8,1220.0,335.0,4600.0,4264.0,42.3,1440.0,102.0,478.5,101.0,1980.0,86.09,270.05,680.0,26.85,520.0,529.3,295.0,1840.0,1690.0,65.0,280.0,701.0,4019.0,38.99,32.79,635.0,32.0,1300.0,126.0,6900.0,32.5,97.0,273.0,4300.0,2048.0,187.0,359.1,790.0,216.35,773.0,1549.0,400.0,140.65,27.5,664.0,200.0,1155.0,1170.0,100.0,33.79,116.0,220.3,1314.0,690.0,1741.0,15.32,708.0,276.9,563.2,149.9,2675.0,19.97,1010.0,138.8,1602.0,129.0,4275.0,83.31,12949.5611
2021-09-27,11.6,1220.0,327.5,4600.0,4264.0,41.76,1450.0,101.9,489.5,103.5,1980.0,86.09,275.0,683.0,28.0,540.0,519.0,310.0,1884.0,1675.0,63.5,278.0,719.0,4050.0,38.7,32.2,711.6,33.37,1300.0,132.9,6850.0,32.51,96.11,268.95,4299.0,2135.0,190.0,294.0,790.0,234.1,771.2,1562.0,400.0,142.45,24.39,683.0,200.0,1155.0,1180.0,100.0,32.5,117.0,217.0,1350.0,700.0,1729.0,15.0,754.0,277.3,529.0,147.1,2750.0,22.04,1002.0,138.0,1649.0,129.0,4300.0,84.97,13122.0165
2021-10-04,10.84,1234.0,350.0,4762.0,4349.0,40.0,1351.0,109.75,490.0,100.8,1980.0,87.71,274.95,670.1,26.9,558.9,519.0,316.1,1860.0,1660.0,62.45,268.0,701.8,4050.0,37.95,32.79,712.0,34.0,1300.0,136.0,6900.0,34.4,107.65,241.5,4205.0,2160.0,186.15,255.1,760.0,248.35,771.4,1550.0,400.0,141.55,23.97,654.0,194.0,1155.0,1180.0,100.0,30.73,113.3,228.9,1350.0,682.0,1645.0,14.7,740.0,277.45,518.0,149.0,2700.0,23.9,1025.0,139.95,1715.0,127.0,4400.0,79.99,13081.7413
2021-10-11,11.31,1260.0,349.5,4800.0,4435.0,42.85,1440.0,113.1,489.0,103.5,1941.0,86.05,272.05,660.0,27.49,580.0,519.0,318.0,1855.0,1702.0,62.5,271.0,710.0,4079.0,35.05,32.14,727.0,33.9,1300.0,121.9,6910.0,32.8,115.3,261.4,4299.0,2189.0,186.6,287.0,725.0,258.35,771.4,1545.0,400.0,141.05,25.2,660.0,194.45,1155.0,1170.0,100.0,32.71,114.65,211.35,1324.0,699.0,1765.0,13.88,768.9,280.0,600.5,151.0,2670.0,29.05,1032.0,142.65,1750.0,127.0,4450.0,81.3,13145.58
2021-10-18,11.47,1362.0,339.0,4782.0,4679.0,42.0,1471.0,117.75,495.0,105.5,1941.0,86.05,274.9,670.0,27.5,596.0,500.0,325.0,1842.0,1661.0,64.53,271.8,718.0,4079.0,37.0,32.19,720.8,32.6,1423.0,135.85,6950.0,33.3,114.0,265.0,4500.0,2198.0,186.5,280.1,830.0,302.1,785.0,1560.0,376.0,142.95,25.0,674.0,200.0,1155.0,1170.0,100.0,32.29,116.8,215.0,1297.0,670.0,1767.0,15.71,790.5,278.25,601.3,149.0,2750.0,38.62,1093.0,131.5,1780.0,127.0,4600.0,81.3,13290.632
